60.184100,24.828185
60.182641,24.826322
60.181461,24.823770
60.181880,24.818743
60.183745,24.816039
60.186080,24.812747
60.187298,24.812645
60.186904,24.816932
60.186422,24.822265
60.187805,24.823311
60.187107,24.825914
60.187475,24.828083
60.189061,24.829665
60.190393,24.831273
60.189695,24.833442
60.188457,24.834737
60.186783,24.833180
60.185387,24.831190
60.183497,24.831674
60.183903,24.829582
